description,name,PONAME,ZIP,latitude,POP2001,STATE,AREA,zip2,longitude,SUMBLKPOP,geometry
,Zip:,BREWSTER,98812,48.2129,3890,WA,186.35848,98812,-119.829,3861,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.775103,48.335366 -119.890026,48.388154 -119.95821,48.27873 -119.965358,48.156659 -119.877929,48.063181 -119.715717,48.100572 -119.673377,48.140162</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BRIDGEPORT,98813,47.9511,3326,WA,156.01359,98813,-119.803,3276,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.644784,47.993347 -119.684374,48.078027 -119.883977,48.057132 -119.974706,47.806391 -119.877929,47.786596</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CARLTON,98814,48.2233,449,WA,120.22801,98814,-120.128,445,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.95821,48.27873 -120.155063,48.346364 -120.317825,48.124216 -120.238093,48.095623 -120.117122,48.246287 -119.965358,48.156659</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CASHMERE,98815,47.5326,8517,WA,121.82467,98815,-120.5,8346,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.351917,47.527607 -120.455842,47.619985 -120.637299,47.609538 -120.585611,47.43248 -120.439346,47.43193</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CHELAN,98816,47.9047,6366,WA,189.43452,98816,-120.156,6216,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.875179,47.960355 -120.030243,47.960355 -120.098426,47.85478 -120.200152,47.965854 -120.416801,47.976851 -120.118772,47.777248</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ENTIAT,98822,47.8606,2208,WA,468.6834,98822,-120.458,2130,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.118772,47.777248 -120.416801,47.976851 -120.817107,48.14841 -120.442095,47.637581 -120.240843,47.628233</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,EPHRATA,98823,47.1675,9641,WA,302.45251,98823,-119.532,9575,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.49192,47.104207 -119.45068,47.257621 -119.597495,47.404436 -119.74706,47.337352 -119.556804,47.030525 -119.512265,46.960691 -119.267023,46.985435 -119.251077,46.986535</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,LEAVENWORTH,98826,47.7926,6240,WA,1002.44333,98826,-120.858,6132,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.113487,47.596891 -120.946326,47.47262 -120.665342,47.462723 -120.637299,47.609538 -120.455842,47.619985 -120.442095,47.637581 -120.817107,48.14841 -120.906186,48.163807 -121.147029,47.98125 -121.118985,47.779998</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,LOOMIS,98827,48.8657,549,WA,347.08125,98827,-119.752,528,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.690423,48.69828 -119.517214,48.815953 -119.53316,49.000159 -119.919169,49.000159 -119.931816,48.770313 -119.91477,48.714777 -119.906522,48.704329</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MALAGA,98828,47.3119,2133,WA,63.69805,98828,-120.19,2091,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.247991,47.379692 -120.302428,47.26147 -120.097327,47.26202</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MANSFIELD,98830,47.93,732,WA,605.22189,98830,-119.416,744,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.001986,47.962005 -118.98384,47.969153 -119.129555,48.15006 -119.644784,47.993347 -119.877929,47.786596 -119.53481,47.68487 -119.512265,47.844332 -119.212036,47.836084 -119.120208,47.946608</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MANSON,98831,47.9326,3368,WA,61.28577,98831,-120.122,3248,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.098426,47.85478 -120.030243,47.960355 -120.093478,48.019741 -120.200152,47.965854</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MARLIN,98832,47.3512,767,WA,256.47327,98832,-119.112,728,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-118.977791,47.508912 -119.127906,47.488017 -119.319811,47.43193 -119.331908,47.371444 -118.981091,47.159744 -118.980541,47.185588 -118.977791,47.508362</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MAZAMA,98833,48.6911,223,WA,325.88201,98833,-120.246,196,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.91477,48.714777 -119.931816,48.770313 -120.074232,48.694431 -120.345318,48.86764 -120.509729,48.652091 -120.454192,48.596555 -120.333221,48.545966</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,METHOW,98834,48.083,862,WA,158.24512,98834,-120.044,846,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.030243,47.960355 -119.875179,47.960355 -119.902673,48.050534 -120.012097,48.079677 -119.965358,48.156659 -120.117122,48.246287 -120.238093,48.095623 -120.093478,48.019741</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MOSES LAKE,98837,47.1725,32409,WA,327.28161,98837,-119.266,31998,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-118.981091,47.159744 -119.331908,47.371444 -119.45068,47.257621 -119.49192,47.104207 -119.251077,46.986535 -118.981091,47.130051</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OKANOGAN,98840,48.288,5273,WA,319.65472,98840,-119.593,5298,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.673377,48.140162 -119.311013,48.115418 -119.547457,48.391453 -119.571101,48.450839 -119.728364,48.542667 -119.775103,48.335366</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OMAK,98841,48.427,7776,WA,22.1296,98841,-119.513,7763,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.547457,48.391453 -119.478173,48.479432 -119.571101,48.450839</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ORONDO,98843,47.7042,1657,WA,63.38044,98843,-120.121,1569,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.2084,47.746455 -120.255139,47.549052 -120.193554,47.585893 -120.121521,47.733808 -119.877929,47.786596 -119.974706,47.806391</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OROVILLE,98844,48.9204,3800,WA,239.57391,98844,-119.296,3984,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.53316,49.000159 -119.517214,48.815953 -119.047075,48.858843 -119.021231,49.000159</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,PALISADES,98845,47.4771,63,WA,46.00633,98845,-119.796,61,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.70472,47.439628 -119.750359,47.540254 -119.878478,47.469321 -119.896074,47.408285</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,PATEROS,98846,48.0968,739,WA,22.53978,98846,-119.955,735,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.012097,48.079677 -119.902673,48.050534 -119.877929,48.063181 -119.965358,48.156659</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,PESHASTIN,98847,47.4245,1838,WA,181.30123,98847,-120.638,1788,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.439346,47.43193 -120.585611,47.43248 -120.637299,47.609538 -120.665342,47.462723 -120.946326,47.47262 -120.531724,47.315357 -120.458041,47.298861</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,QUINCY,98848,47.1906,10197,WA,489.08571,98848,-119.814,9956,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.74706,47.337352 -119.597495,47.404436 -119.597495,47.441278 -119.70472,47.439628 -119.896074,47.408285 -120.004949,47.224079 -119.979655,46.979937 -119.556804,47.030525</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,RIVERSIDE,98849,48.5529,1907,WA,357.71692,98849,-119.669,1870,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.775103,48.335366 -119.728364,48.542667 -119.571101,48.450839 -119.478173,48.479432 -119.287918,48.482182 -119.317061,48.601503 -119.708019,48.605902 -119.690423,48.69828 -119.906522,48.704329 -119.897724,48.425545 -119.890026,48.388154</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ROCK ISLAND,98850,47.3804,1555,WA,124.55128,98850,-120.02,1310,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.004949,47.224079 -119.896074,47.408285 -119.878478,47.469321 -120.179257,47.424232 -120.106675,47.374193 -120.193004,47.376393</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SOAP LAKE,98851,47.3919,4143,WA,96.6747,98851,-119.449,4022,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.319811,47.43193 -119.557904,47.441278 -119.597495,47.441278 -119.597495,47.404436 -119.45068,47.257621 -119.331908,47.371444</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,STEHEKIN,98852,48.2632,114,WA,739.4534,98852,-120.668,106,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.238093,48.095623 -120.317825,48.124216 -120.588911,48.317221 -120.654895,48.522872 -120.701634,48.53167 -121.062898,48.459637 -121.001313,48.295776 -120.906186,48.163807 -120.817107,48.14841 -120.416801,47.976851 -120.200152,47.965854 -120.093478,48.019741</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TONASKET,98855,48.6657,5664,WA,689.10552,98855,-119.243,5448,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.708019,48.605902 -119.317061,48.601503 -119.287918,48.482182 -118.844173,48.438742 -118.835375,48.660889 -119.083366,48.714777 -119.047075,48.858843 -119.517214,48.815953 -119.690423,48.69828</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TWISP,98856,48.3914,2457,WA,545.17204,98856,-120.326,2430,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.890026,48.388154 -119.897724,48.425545 -120.132518,48.389803 -120.333221,48.545966 -120.454192,48.596555 -120.654895,48.522872 -120.588911,48.317221 -120.317825,48.124216 -120.155063,48.346364 -119.95821,48.27873</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WARDEN,98857,47.0007,3938,WA,142.89615,98857,-119.068,3826,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-118.981091,47.130051 -119.251077,46.986535 -119.267023,46.985435 -118.98274,46.911203 -118.877165,46.961241 -118.938751,47.042622</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WATERVILLE,98858,47.6343,1885,WA,750.30592,98858,-119.735,1853,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.597495,47.441278 -119.557904,47.441278 -119.329158,47.626584 -119.212586,47.809141 -119.212036,47.836084 -119.512265,47.844332 -119.53481,47.68487 -119.877929,47.786596 -120.121521,47.733808 -120.193554,47.585893 -120.108874,47.560599 -120.228196,47.488017 -120.179257,47.424232 -119.878478,47.469321 -119.750359,47.540254 -119.70472,47.439628</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WAUCONDA,98859,48.8433,328,WA,203.87064,98859,-118.939,325,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-118.837025,49.000159 -119.021231,49.000159 -119.047075,48.858843 -119.083366,48.714777 -118.835375,48.660889 -118.836475,48.82695</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WINTHROP,98862,48.5214,1533,WA,204.81812,98862,-120.07,1509,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.906522,48.704329 -119.91477,48.714777 -120.333221,48.545966 -120.132518,48.389803 -119.897724,48.425545</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,YAKIMA,98901,46.6697,28601,WA,158.87508,98901,-120.366,28335,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.472888,46.532892 -120.147915,46.735245 -120.454192,46.819924 -120.450343,46.737444 -120.450893,46.737444 -120.519627,46.62582 -120.496532,46.577982</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,YAKIMA,98902,46.5956,43683,WA,9.58199,98902,-120.533,43506,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.496532,46.577982 -120.519627,46.62582 -120.560317,46.623071 -120.561967,46.574682</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,YAKIMA,98903,46.5435,12580,WA,55.60653,98903,-120.653,12506,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.652146,46.503199 -120.481136,46.520795 -120.472888,46.532892 -120.496532,46.577982 -120.561967,46.574682 -120.800061,46.558736 -120.894638,46.519695</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,YAKIMA,98908,46.6198,31877,WA,64.42963,98908,-120.66,31763,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.560317,46.623071 -120.641698,46.696204 -120.703833,46.705552 -120.698335,46.694554 -120.751672,46.659912 -120.684038,46.620322 -120.800061,46.558736 -120.561967,46.574682</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CLE ELUM,98922,47.3309,7600,WA,771.43587,98922,-121.016,7382,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.338383,47.273567 -120.75882,47.095409 -120.531724,47.315357 -120.946326,47.47262 -121.113487,47.596891 -121.243256,47.540254 -121.430212,47.420383 -121.43516,47.293912</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,COWICHE,98923,46.6677,1399,WA,10.41494,98923,-120.778,1338,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.751672,46.659912 -120.698335,46.694554 -120.834153,46.663212</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ELLENSBURG,98926,47.0181,26032,WA,1075.80996,98926,-120.326,25605,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.007148,47.215281 -120.097327,47.26202 -120.302428,47.26147 -120.458041,47.298861 -120.531724,47.315357 -120.75882,47.095409 -120.695035,47.012379 -120.853948,46.995883 -120.559218,46.955193 -120.450343,46.737444 -120.454192,46.819924 -120.147915,46.735245 -119.978005,46.736894</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,GRANDVIEW,98930,46.26,12719,WA,33.02495,98930,-119.931,12623,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-119.874079,46.305796 -119.99945,46.257957 -119.866931,46.196372</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,GRANGER,98932,46.3432,4269,WA,26.28138,98932,-120.171,4259,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.102276,46.315144 -120.146265,46.409721 -120.223247,46.37508 -120.151214,46.270604 -120.159462,46.317893</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,HARRAH,98933,46.4032,1205,WA,24.47269,98933,-120.617,1196,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.691186,46.448212 -120.691186,46.443813 -120.544371,46.37508</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MABTON,98935,46.1409,3919,WA,232.54707,98935,-120.047,3820,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.199603,46.07815 -120.331021,46.041309 -119.969757,46.040759 -119.866381,46.040759 -119.866931,46.196372 -119.99945,46.257957 -120.159462,46.317893 -120.151214,46.270604 -120.163861,46.222216</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MOXEE,98936,46.5884,3837,WA,315.81027,98936,-120.113,3813,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.096777,46.481205 -119.905422,46.496601 -119.874629,46.517496 -119.874079,46.62692 -119.978005,46.736894 -120.147915,46.735245 -120.472888,46.532892 -120.481136,46.520795 -120.234244,46.493302</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,NACHES,98937,46.7443,4175,WA,1001.08859,98937,-121.157,4295,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.641698,46.696204 -120.915533,46.911203 -121.379624,47.086611 -121.52204,46.874362 -121.455506,46.783633 -121.355979,46.715449 -121.423063,46.492752 -120.894638,46.519695 -120.800061,46.558736 -120.684038,46.620322 -120.751672,46.659912 -120.834153,46.663212 -120.979868,46.66926 -120.703833,46.705552</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OUTLOOK,98938,46.4159,1830,WA,58.72646,98938,-120.058,1830,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.102276,46.315144 -119.905422,46.496601 -120.096777,46.481205 -120.146265,46.409721</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SELAH,98942,46.7962,15623,WA,214.88364,98942,-120.683,15477,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.560317,46.623071 -120.519627,46.62582 -120.450893,46.737444 -120.640048,46.912303 -120.915533,46.911203 -120.641698,46.696204</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SUNNYSIDE,98944,46.367,19940,WA,109.44412,98944,-119.971,19709,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.102276,46.315144 -120.159462,46.317893 -119.99945,46.257957 -119.874079,46.305796 -119.874629,46.517496 -119.905422,46.496601</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,THORP,98946,47.0391,329,WA,458.71157,98946,-120.968,319,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.640048,46.912303 -120.450893,46.737444 -120.450343,46.737444 -120.559218,46.955193 -120.853948,46.995883 -120.695035,47.012379 -120.75882,47.095409 -121.338383,47.273567 -121.379624,47.086611 -120.915533,46.911203</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TIETON,98947,46.6832,2691,WA,42.69317,98947,-120.836,2506,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.979868,46.66926 -120.834153,46.663212 -120.698335,46.694554 -120.703833,46.705552</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TOPPENISH,98948,46.3385,12353,WA,102.2962,98948,-120.358,12674,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.223247,46.37508 -120.314525,46.409721 -120.544371,46.367381 -120.622453,46.316793 -120.225446,46.314044 -120.163861,46.222216 -120.151214,46.270604</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WAPATO,98951,46.457,14480,WA,131.08253,98951,-120.474,13970,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.544371,46.37508 -120.544371,46.367381 -120.314525,46.409721 -120.368963,46.45811 -120.234244,46.493302 -120.481136,46.520795 -120.652146,46.503199 -120.544371,46.489453 -120.691186,46.448212</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WHITE SWAN,98952,46.367,2499,WA,88.47886,98952,-120.726,2448,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.544371,46.367381 -120.544371,46.37508 -120.691186,46.443813 -120.859996,46.445463 -120.862196,46.327241 -120.622453,46.316793</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ZILLAH,98953,46.4383,6281,WA,60.72863,98953,-120.225,6141,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.146265,46.409721 -120.096777,46.481205 -120.234244,46.493302 -120.368963,46.45811 -120.314525,46.409721 -120.223247,46.37508</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CHATTAROY,99003,47.9229,4379,WA,70.41937,99003,-117.274,4300,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.204461,47.962005 -117.349626,47.998296 -117.405163,47.89492 -117.240202,47.871826 -117.150023,47.905918</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CHENEY,99004,47.4133,14804,WA,344.45763,99004,-117.632,14701,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.666351,47.259821 -117.456301,47.259271 -117.467298,47.39069 -117.526684,47.458324 -117.443654,47.51551 -117.607515,47.594691 -117.80107,47.544103 -117.823064,47.421482 -117.823614,47.26037</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,COLBERT,99005,47.8453,6421,WA,44.12837,99005,-117.374,6553,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.240202,47.871826 -117.405163,47.89492 -117.482145,47.85258 -117.355675,47.809691</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,DEER PARK,99006,47.9507,8227,WA,99.6836,99006,-117.46,8323,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.535482,47.816289 -117.482145,47.85258 -117.405163,47.89492 -117.349626,47.998296 -117.41671,48.047234 -117.437056,48.047234 -117.50194,48.047784 -117.561876,47.845432</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,EDWALL,99008,47.5395,585,WA,184.74083,99008,-117.949,582,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.823064,47.421482 -117.80107,47.544103 -117.819765,47.615037 -117.937987,47.657926 -118.090851,47.64363 -118.105148,47.523758 -118.111746,47.466572</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ELK,99009,48.0241,2969,WA,61.25405,99009,-117.259,2937,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.204461,47.962005 -117.114282,48.034587 -117.41671,48.047234 -117.349626,47.998296</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,FAIRCHILD AIR FORCE BASE,99011,47.6206,4322,WA,5.89046,99011,-117.648,4361,
,Zip:,FAIRFIELD,99012,47.3815,1020,WA,103.04651,99012,-117.193,1046,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.040049,47.365945 -117.040049,47.412684 -117.193463,47.456124 -117.294089,47.458873 -117.2501,47.348899 -117.337529,47.361546 -117.251749,47.30326 -117.072492,47.318107 -117.040049,47.318107</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,FORD,99013,47.9241,1003,WA,50.62149,99013,-117.814,963,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.727387,48.000495 -117.873102,47.906468 -117.866504,47.844882 -117.852207,47.838834 -117.760929,47.838834 -117.791172,47.867977</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,GREENACRES,99016,47.6248,8753,WA,25.96998,99016,-117.142,8644,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.154422,47.678272 -117.183016,47.671673 -117.185215,47.604039 -117.07854,47.587543 -117.111532,47.682671</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,LAMONT,99017,47.1664,264,WA,145.23009,99017,-117.849,261,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.847259,47.046471 -117.595968,47.239475 -117.666351,47.259821 -117.823614,47.26037 -117.959982,47.26037 -117.959432,47.072315</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,LATAH,99018,47.2922,248,WA,30.82628,99018,-117.169,231,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.251749,47.30326 -117.24955,47.259821 -117.072492,47.318107</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,LIBERTY LAKE,99019,47.6373,5425,WA,22.34271,99019,-117.071,5069,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.111532,47.682671 -117.07854,47.587543 -117.076341,47.579295 -117.041149,47.56005 -117.041149,47.654627 -117.041699,47.697517</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MEAD,99021,47.8227,9132,WA,63.86603,99021,-117.227,8773,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.150023,47.792095 -117.099435,47.899319 -117.150023,47.905918 -117.240202,47.871826 -117.355675,47.809691 -117.37767,47.772849 -117.395265,47.750854 -117.359524,47.752504</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MEDICAL LAKE,99022,47.6085,7700,WA,77.66095,99022,-117.705,7586,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.626211,47.629883 -117.733435,47.701366 -117.819765,47.615037 -117.80107,47.544103 -117.607515,47.594691 -117.626211,47.628233</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MICA,99023,47.5567,151,WA,19.87179,99023,-117.158,148,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.197312,47.522658 -117.076341,47.579295 -117.07854,47.587543 -117.185215,47.604039 -117.209959,47.590292 -117.215458,47.567748</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,NEWMAN LAKE,99025,47.8098,4806,WA,53.27445,99025,-117.082,4756,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.099435,47.899319 -117.150023,47.792095 -117.12143,47.749755 -117.041699,47.701366 -117.042249,47.816289 -117.042249,47.926263</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,NINE MILE FALLS,99026,47.8047,8111,WA,78.44425,99026,-117.643,7957,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.535482,47.816289 -117.561876,47.845432 -117.608615,47.839933 -117.760929,47.838834 -117.852207,47.838834 -117.733985,47.787146 -117.507439,47.717862 -117.498641,47.719512</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OTIS ORCHARDS,99027,47.71,5152,WA,15.66206,99027,-117.122,5185,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.041699,47.697517 -117.041699,47.701366 -117.12143,47.749755 -117.162121,47.699717 -117.154422,47.678272 -117.111532,47.682671</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,REARDAN,99029,47.7368,1391,WA,152.56899,99029,-117.87,1370,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.819765,47.615037 -117.733435,47.701366 -117.733985,47.787146 -117.852207,47.838834 -117.866504,47.844882 -117.916542,47.830586 -118.058959,47.789345 -117.937987,47.657926</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ROCKFORD,99030,47.4829,830,WA,63.95737,99030,-117.108,837,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.076341,47.579295 -117.197312,47.522658 -117.193463,47.456124 -117.040049,47.412684 -117.040599,47.523208 -117.041149,47.56005</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SPANGLE,99031,47.4278,1262,WA,86.05942,99031,-117.375,1254,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.2501,47.348899 -117.294089,47.458873 -117.371621,47.528707 -117.443654,47.51551 -117.526684,47.458324 -117.467298,47.39069 -117.337529,47.361546</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SPRAGUE,99032,47.336,781,WA,236.66553,99032,-118.024,776,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.823614,47.26037 -117.823064,47.421482 -118.111746,47.466572 -118.234917,47.26257 -118.133191,47.26147 -118.316298,47.162494 -117.959982,47.26037</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TEKOA,99033,47.2333,1021,WA,63.68117,99033,-117.14,1008,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.040049,47.241125 -117.040049,47.318107 -117.072492,47.318107 -117.24955,47.259821 -117.257248,47.167442 -117.171468,47.170742 -117.040049,47.202084</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TUMTUM,99034,47.8985,519,WA,40.2427,99034,-117.698,576,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.608615,47.839933 -117.67185,47.955956 -117.791172,47.867977 -117.760929,47.838834</coordinates></LinearRing></outerBoundaryIs></Polygon>"
